Date,TemAver,SID,year,season
1986-08-20,28.8,59314,1986,1
1986-08-21,26.6,59314,1986,1
1986-08-22,28.1,59314,1986,1
1986-08-23,28.0,59314,1986,1
1986-08-24,27.5,59314,1986,1
1986-08-25,28.2,59314,1986,1
1986-08-26,28.0,59314,1986,1
1986-08-27,29.3,59314,1986,1
1986-08-28,29.8,59314,1986,1
1986-08-29,28.8,59314,1986,1
1986-08-30,28.3,59314,1986,1
1986-08-31,27.5,59314,1986,1
1986-09-01,26.8,59314,1986,1
1986-09-02,28.4,59314,1986,1
1986-09-03,28.8,59314,1986,1
1986-09-04,28.6,59314,1986,1
1986-09-05,27.5,59314,1986,1
1986-09-06,27.4,59314,1986,1
1986-09-07,28.3,59314,1986,1
1986-09-08,27.8,59314,1986,1
1986-09-09,28.0,59314,1986,1
1986-09-10,28.3,59314,1986,1
1986-09-11,28.6,59314,1986,1
1986-09-12,28.4,59314,1986,1
1986-09-13,28.1,59314,1986,1
1986-09-14,28.1,59314,1986,1
1986-09-15,27.3,59314,1986,1
1986-09-16,26.9,59314,1986,1
1986-09-17,27.0,59314,1986,1
1986-09-18,26.0,59314,1986,1
1986-09-19,25.6,59314,1986,1
1986-09-20,24.8,59314,1986,1
1986-09-21,24.6,59314,1986,1
1986-09-22,23.8,59314,1986,1
1986-09-23,24.4,59314,1986,1
1986-09-24,25.4,59314,1986,1
1986-09-25,25.5,59314,1986,1
1986-09-26,24.5,59314,1986,1
1986-09-27,24.2,59314,1986,1
1986-09-28,24.5,59314,1986,1
1986-09-29,24.5,59314,1986,1
1986-09-30,25.0,59314,1986,1
1986-10-01,23.0,59314,1986,1
1986-10-02,22.4,59314,1986,1
1986-10-03,22.5,59314,1986,1
1986-10-04,23.0,59314,1986,1
1986-10-05,23.2,59314,1986,1
1986-10-06,24.2,59314,1986,1
1986-10-07,23.8,59314,1986,1
1986-10-08,22.5,59314,1986,1
1986-10-09,23.3,59314,1986,1
1986-10-10,24.5,59314,1986,1
1986-10-11,23.9,59314,1986,1
1986-10-12,22.9,59314,1986,1
1986-10-13,21.9,59314,1986,1
1986-10-14,23.0,59314,1986,1
1986-10-15,23.8,59314,1986,1
1986-10-16,24.6,59314,1986,1
1986-10-17,24.8,59314,1986,1
1986-10-18,25.5,59314,1986,1
1986-10-19,25.5,59314,1986,1
1986-10-20,24.8,59314,1986,1
1986-10-21,23.9,59314,1986,1
1986-10-22,23.8,59314,1986,1
1986-10-23,23.2,59314,1986,1
1986-10-24,23.3,59314,1986,1
1986-10-25,23.2,59314,1986,1
1986-10-26,23.7,59314,1986,1
1986-10-27,24.3,59314,1986,1
1986-10-28,21.0,59314,1986,1
1986-10-29,18.5,59314,1986,1
1986-10-30,17.4,59314,1986,1
1986-10-31,19.1,59314,1986,1
1986-11-01,21.3,59314,1986,1
1986-11-02,21.0,59314,1986,1
1986-11-03,21.8,59314,1986,1
1986-11-04,21.6,59314,1986,1
1986-11-05,19.8,59314,1986,1
1986-11-06,19.6,59314,1986,1
1986-11-07,21.9,59314,1986,1
1986-11-08,21.1,59314,1986,1
1986-11-09,19.0,59314,1986,1
1986-11-10,17.8,59314,1986,1
1986-11-11,19.5,59314,1986,1
1986-11-12,21.6,59314,1986,1
1986-11-13,23.0,59314,1986,1
1986-11-14,23.9,59314,1986,1
1986-11-15,21.4,59314,1986,1
1986-11-16,17.4,59314,1986,1
1986-11-17,19.2,59314,1986,1
1986-11-18,19.5,59314,1986,1
1986-11-19,18.7,59314,1986,1
1986-11-20,19.9,59314,1986,1
1986-11-21,19.1,59314,1986,1
1986-11-22,21.1,59314,1986,1
1986-11-23,21.7,59314,1986,1
1986-11-24,21.6,59314,1986,1
1986-11-25,18.6,59314,1986,1
1986-11-26,16.8,59314,1986,1
1986-11-27,16.8,59314,1986,1
1986-11-28,17.3,59314,1986,1
1986-11-29,16.8,59314,1986,1
1986-11-30,16.3,59314,1986,1
1986-12-01,17.1,59314,1986,1
1986-12-02,18.6,59314,1986,1
1986-12-03,17.3,59314,1986,1
1986-12-04,16.3,59314,1986,1
1986-12-05,15.2,59314,1986,1
1986-12-06,17.7,59314,1986,1
1986-12-07,16.8,59314,1986,1
1986-12-08,15.3,59314,1986,1
1986-12-09,14.1,59314,1986,1
1986-12-10,14.6,59314,1986,1
1986-12-11,14.9,59314,1986,1
1986-12-12,15.4,59314,1986,1
1986-12-13,17.5,59314,1986,1
1986-12-14,18.3,59314,1986,1
1986-12-15,17.3,59314,1986,1
1986-12-16,17.6,59314,1986,1
1986-12-17,18.6,59314,1986,1
1986-12-18,16.8,59314,1986,1
1986-12-19,11.5,59314,1986,1
1986-12-20,11.5,59314,1986,1
1986-12-21,12.4,59314,1986,1
1986-12-22,13.4,59314,1986,1
1986-12-23,13.7,59314,1986,1
1986-12-24,16.7,59314,1986,1
1986-12-25,17.8,59314,1986,1
1986-12-26,14.8,59314,1986,1
1986-12-27,16.3,59314,1986,1
1986-12-28,13.5,59314,1986,1
1986-12-29,12.7,59314,1986,1
1986-12-30,14.3,59314,1986,1
1986-12-31,18.3,59314,1986,1
1987-01-01,18.3,59314,1986,1
1987-01-02,17.0,59314,1986,1
1987-01-03,18.0,59314,1986,1
1987-01-04,15.4,59314,1986,1
1987-01-05,15.8,59314,1986,1
1987-01-06,15.0,59314,1986,1
1987-01-07,16.4,59314,1986,1
1987-01-08,15.1,59314,1986,1
1987-01-09,13.3,59314,1986,1
1987-01-10,15.3,59314,1986,1
1987-01-11,16.4,59314,1986,1
1987-01-12,16.1,59314,1986,1
1987-01-13,12.8,59314,1986,1
1987-01-14,11.0,59314,1986,1
1987-01-15,12.6,59314,1986,1
1987-01-16,14.8,59314,1986,1
1987-01-17,17.4,59314,1986,1
1987-08-08,28.8,59314,1987,1
1987-08-09,28.0,59314,1987,1
1987-08-10,27.0,59314,1987,1
1987-08-11,27.1,59314,1987,1
1987-08-12,27.2,59314,1987,1
1987-08-13,28.0,59314,1987,1
1987-08-14,28.4,59314,1987,1
1987-08-15,28.4,59314,1987,1
1987-08-16,28.5,59314,1987,1
1987-08-17,28.8,59314,1987,1
1987-08-18,28.7,59314,1987,1
1987-08-19,28.4,59314,1987,1
1987-08-20,28.9,59314,1987,1
1987-08-21,29.0,59314,1987,1
1987-08-22,28.9,59314,1987,1
1987-08-23,27.6,59314,1987,1
1987-08-24,29.2,59314,1987,1
1987-08-25,28.7,59314,1987,1
1987-08-26,28.8,59314,1987,1
1987-08-27,28.7,59314,1987,1
1987-08-28,29.1,59314,1987,1
1987-08-29,29.3,59314,1987,1
1987-08-30,28.8,59314,1987,1
1987-08-31,29.2,59314,1987,1
1987-09-01,28.2,59314,1987,1
1987-09-02,28.1,59314,1987,1
1987-09-03,28.4,59314,1987,1
1987-09-04,29.1,59314,1987,1
1987-09-05,28.9,59314,1987,1
1987-09-06,27.3,59314,1987,1
1987-09-07,27.5,59314,1987,1
1987-09-08,27.3,59314,1987,1
1987-09-09,27.4,59314,1987,1
1987-09-10,26.0,59314,1987,1
1987-09-11,25.7,59314,1987,1
1987-09-12,27.6,59314,1987,1
1987-09-13,28.1,59314,1987,1
1987-09-14,26.9,59314,1987,1
1987-09-15,26.6,59314,1987,1
1987-09-16,25.6,59314,1987,1
1987-09-17,25.4,59314,1987,1
1987-09-18,25.8,59314,1987,1
1987-09-19,25.4,59314,1987,1
1987-09-20,25.6,59314,1987,1
1987-09-21,24.5,59314,1987,1
1987-09-22,22.5,59314,1987,1
1987-09-23,23.5,59314,1987,1
1987-09-24,24.8,59314,1987,1
1987-09-25,25.2,59314,1987,1
1987-09-26,21.8,59314,1987,1
1987-09-27,22.9,59314,1987,1
1987-09-28,23.8,59314,1987,1
1987-09-29,23.0,59314,1987,1
1987-09-30,24.5,59314,1987,1
1987-10-01,24.8,59314,1987,1
1987-10-02,24.3,59314,1987,1
1987-10-03,24.5,59314,1987,1
1987-10-04,23.4,59314,1987,1
1987-10-05,23.8,59314,1987,1
1987-10-06,24.5,59314,1987,1
1987-10-07,25.9,59314,1987,1
1987-10-08,24.8,59314,1987,1
1987-10-09,25.6,59314,1987,1
1987-10-10,26.2,59314,1987,1
1987-10-11,25.9,59314,1987,1
1987-10-12,25.2,59314,1987,1
1987-10-13,25.5,59314,1987,1
1987-10-14,25.1,59314,1987,1
1987-10-15,24.9,59314,1987,1
1987-10-16,24.8,59314,1987,1
1987-10-17,25.0,59314,1987,1
1987-10-18,25.1,59314,1987,1
1987-10-19,21.9,59314,1987,1
1987-10-20,22.9,59314,1987,1
1987-10-21,24.3,59314,1987,1
1987-10-22,22.5,59314,1987,1
1987-10-23,22.8,59314,1987,1
1987-10-24,21.7,59314,1987,1
1987-10-25,20.8,59314,1987,1
1987-10-26,22.5,59314,1987,1
1987-10-27,23.2,59314,1987,1
1987-10-28,23.4,59314,1987,1
1987-10-29,24.5,59314,1987,1
1987-10-30,24.5,59314,1987,1
1987-10-31,24.8,59314,1987,1
1987-11-01,25.6,59314,1987,1
1987-11-02,24.9,59314,1987,1
1987-11-03,19.9,59314,1987,1
1987-11-04,21.3,59314,1987,1
1987-11-05,21.1,59314,1987,1
1987-11-06,19.9,59314,1987,1
1987-11-07,20.0,59314,1987,1
1987-11-08,20.1,59314,1987,1
1987-11-09,20.1,59314,1987,1
1987-11-10,20.8,59314,1987,1
1987-11-11,21.4,59314,1987,1
1987-11-12,24.0,59314,1987,1
1987-11-13,21.7,59314,1987,1
1987-11-14,21.4,59314,1987,1
1987-11-15,20.9,59314,1987,1
1987-11-16,22.6,59314,1987,1
1987-11-17,21.7,59314,1987,1
1987-11-18,21.4,59314,1987,1
1987-11-19,19.8,59314,1987,1
1987-11-20,20.2,59314,1987,1
1987-11-21,21.7,59314,1987,1
1987-11-22,23.0,59314,1987,1
1987-11-23,22.8,59314,1987,1
1987-11-24,23.4,59314,1987,1
1987-11-25,22.6,59314,1987,1
1987-11-26,23.5,59314,1987,1
1987-11-27,24.6,59314,1987,1
1987-11-28,16.7,59314,1987,1
1987-11-29,8.7,59314,1987,1
1987-11-30,8.9,59314,1987,1
1987-12-01,10.8,59314,1987,1
1987-12-02,10.0,59314,1987,1
1987-12-03,13.2,59314,1987,1
1987-12-04,14.2,59314,1987,1
1987-12-05,13.6,59314,1987,1
1987-12-06,9.4,59314,1987,1
1987-12-07,10.2,59314,1987,1
1987-12-08,13.9,59314,1987,1
1987-12-09,15.2,59314,1987,1
1987-12-10,16.4,59314,1987,1
1987-12-11,15.2,59314,1987,1
1987-12-12,12.9,59314,1987,1
1987-12-13,11.5,59314,1987,1
1987-12-14,15.3,59314,1987,1
1987-12-15,15.3,59314,1987,1
1987-12-16,14.7,59314,1987,1
1987-12-17,13.8,59314,1987,1
1987-12-18,15.4,59314,1987,1
1987-12-19,19.1,59314,1987,1
1987-12-20,16.6,59314,1987,1
1987-12-21,14.6,59314,1987,1
1987-12-22,13.3,59314,1987,1
1987-12-23,14.7,59314,1987,1
1987-12-24,17.9,59314,1987,1
1987-12-25,20.1,59314,1987,1
1987-12-26,18.9,59314,1987,1
1987-12-27,19.8,59314,1987,1
1987-12-28,19.2,59314,1987,1
1987-12-29,20.9,59314,1987,1
1987-12-30,19.1,59314,1987,1
1987-12-31,16.8,59314,1987,1
1988-01-01,17.9,59314,1987,1
1988-01-02,17.3,59314,1987,1
1988-01-03,15.2,59314,1987,1
1988-01-04,15.9,59314,1987,1
1988-01-05,15.3,59314,1987,1
1988-01-06,13.3,59314,1987,1
1988-01-07,14.9,59314,1987,1
1988-01-08,15.9,59314,1987,1
1988-01-09,16.2,59314,1987,1
1988-01-10,15.5,59314,1987,1
1988-01-11,13.3,59314,1987,1
1988-01-12,14.0,59314,1987,1
1988-01-13,14.3,59314,1987,1
1988-01-14,15.4,59314,1987,1
1988-01-15,15.4,59314,1987,1
1988-08-13,27.2,59314,1988,1
1988-08-14,26.8,59314,1988,1
1988-08-15,27.4,59314,1988,1
1988-08-16,25.9,59314,1988,1
1988-08-17,25.1,59314,1988,1
1988-08-18,26.4,59314,1988,1
1988-08-19,26.9,59314,1988,1
1988-08-20,27.5,59314,1988,1
1988-08-21,28.3,59314,1988,1
1988-08-22,28.4,59314,1988,1
1988-08-23,28.5,59314,1988,1
1988-08-24,27.9,59314,1988,1
1988-08-25,27.3,59314,1988,1
1988-08-26,27.0,59314,1988,1
1988-08-27,28.1,59314,1988,1
1988-08-28,28.2,59314,1988,1
1988-08-29,27.7,59314,1988,1
1988-08-30,26.0,59314,1988,1
1988-08-31,25.6,59314,1988,1
1988-09-01,25.3,59314,1988,1
1988-09-02,26.8,59314,1988,1
1988-09-03,27.5,59314,1988,1
1988-09-04,28.1,59314,1988,1
1988-09-05,28.0,59314,1988,1
1988-09-06,26.9,59314,1988,1
1988-09-07,26.5,59314,1988,1
1988-09-08,27.1,59314,1988,1
1988-09-09,26.9,59314,1988,1
1988-09-10,27.6,59314,1988,1
1988-09-11,28.4,59314,1988,1
1988-09-12,27.8,59314,1988,1
1988-09-13,27.6,59314,1988,1
1988-09-14,26.8,59314,1988,1
1988-09-15,26.9,59314,1988,1
1988-09-16,26.4,59314,1988,1
1988-09-17,27.3,59314,1988,1
1988-09-18,27.4,59314,1988,1
1988-09-19,27.6,59314,1988,1
1988-09-20,28.5,59314,1988,1
1988-09-21,27.0,59314,1988,1
1988-09-22,25.0,59314,1988,1
1988-09-23,25.4,59314,1988,1
1988-09-24,26.9,59314,1988,1
1988-09-25,22.4,59314,1988,1
1988-09-26,22.5,59314,1988,1
1988-09-27,22.4,59314,1988,1
1988-09-28,23.0,59314,1988,1
1988-09-29,24.1,59314,1988,1
1988-09-30,25.2,59314,1988,1
1988-10-01,25.5,59314,1988,1
1988-10-02,25.0,59314,1988,1
1988-10-03,24.7,59314,1988,1
1988-10-04,25.1,59314,1988,1
1988-10-05,25.7,59314,1988,1
1988-10-06,24.3,59314,1988,1
1988-10-07,23.4,59314,1988,1
1988-10-08,23.1,59314,1988,1
1988-10-09,23.2,59314,1988,1
1988-10-10,24.8,59314,1988,1
1988-10-11,26.2,59314,1988,1
1988-10-12,26.7,59314,1988,1
1988-10-13,24.9,59314,1988,1
1988-10-14,23.0,59314,1988,1
1988-10-15,22.4,59314,1988,1
1988-10-16,22.8,59314,1988,1
1988-10-17,23.3,59314,1988,1
1988-10-18,23.9,59314,1988,1
1988-10-19,24.1,59314,1988,1
1988-10-20,22.7,59314,1988,1
1988-10-21,25.2,59314,1988,1
1988-10-22,26.1,59314,1988,1
1988-10-23,26.9,59314,1988,1
1988-10-24,26.6,59314,1988,1
1988-10-25,26.7,59314,1988,1
1988-10-26,26.1,59314,1988,1
1988-10-27,24.5,59314,1988,1
1988-10-28,22.2,59314,1988,1
1988-10-29,20.3,59314,1988,1
1988-10-30,18.6,59314,1988,1
1988-10-31,20.1,59314,1988,1
1988-11-01,21.5,59314,1988,1
1988-11-02,21.5,59314,1988,1
1988-11-03,20.2,59314,1988,1
1988-11-04,18.9,59314,1988,1
1988-11-05,19.3,59314,1988,1
1988-11-06,19.0,59314,1988,1
1988-11-07,19.3,59314,1988,1
1988-11-08,19.8,59314,1988,1
1988-11-09,21.5,59314,1988,1
1988-11-10,21.0,59314,1988,1
1988-11-11,17.8,59314,1988,1
1988-11-12,18.3,59314,1988,1
1988-11-13,18.5,59314,1988,1
1988-11-14,18.2,59314,1988,1
1988-11-15,19.0,59314,1988,1
1988-11-16,20.0,59314,1988,1
1988-11-17,19.9,59314,1988,1
1988-11-18,19.0,59314,1988,1
1988-11-19,16.1,59314,1988,1
1988-11-20,17.2,59314,1988,1
1988-11-21,18.6,59314,1988,1
1988-11-22,18.7,59314,1988,1
1988-11-23,19.9,59314,1988,1
1988-11-24,18.4,59314,1988,1
1988-11-25,16.1,59314,1988,1
1988-11-26,17.0,59314,1988,1
1988-11-27,15.3,59314,1988,1
1988-11-28,14.7,59314,1988,1
1988-11-29,13.5,59314,1988,1
1988-11-30,14.6,59314,1988,1
1988-12-01,15.4,59314,1988,1
1988-12-02,15.6,59314,1988,1
1988-12-03,14.7,59314,1988,1
1988-12-04,15.4,59314,1988,1
1988-12-05,16.3,59314,1988,1
1988-12-06,14.7,59314,1988,1
1988-12-07,14.7,59314,1988,1
1988-12-08,17.7,59314,1988,1
1988-12-09,15.1,59314,1988,1
1988-12-10,13.2,59314,1988,1
1988-12-11,12.8,59314,1988,1
1988-12-12,12.8,59314,1988,1
1988-12-13,11.8,59314,1988,1
1988-12-14,12.7,59314,1988,1
1988-12-15,14.5,59314,1988,1
1988-12-16,14.2,59314,1988,1
1988-12-17,11.9,59314,1988,1
1988-12-18,13.0,59314,1988,1
1988-12-19,14.1,59314,1988,1
1988-12-20,15.5,59314,1988,1
1988-12-21,16.1,59314,1988,1
1988-12-22,17.1,59314,1988,1
1988-12-23,17.0,59314,1988,1
1988-12-24,18.2,59314,1988,1
1988-12-25,15.3,59314,1988,1
1988-12-26,14.0,59314,1988,1
1988-12-27,14.8,59314,1988,1
1988-12-28,15.1,59314,1988,1
1988-12-29,16.8,59314,1988,1
1988-12-30,14.6,59314,1988,1
1988-12-31,15.3,59314,1988,1
1989-01-01,15.0,59314,1988,1
1989-01-02,15.1,59314,1988,1
1989-01-03,15.6,59314,1988,1
1989-01-04,16.4,59314,1988,1
1989-01-05,16.9,59314,1988,1
1989-01-06,16.0,59314,1988,1
1989-01-07,17.8,59314,1988,1
1989-01-08,19.9,59314,1988,1
1989-01-09,17.5,59314,1988,1
1989-01-10,17.7,59314,1988,1
1989-01-11,19.6,59314,1988,1
1989-01-12,14.9,59314,1988,1
1989-01-13,9.4,59314,1988,1
1989-01-14,6.8,59314,1988,1
1989-01-15,9.6,59314,1988,1
1989-01-16,12.2,59314,1988,1
1989-01-17,15.1,59314,1988,1
1989-01-18,15.6,59314,1988,1
1989-01-19,16.6,59314,1988,1
1989-01-20,15.9,59314,1988,1
1989-08-13,29.5,59314,1989,1
1989-08-14,29.9,59314,1989,1
1989-08-15,29.8,59314,1989,1
1989-08-16,29.4,59314,1989,1
1989-08-17,27.2,59314,1989,1
1989-08-18,27.3,59314,1989,1
1989-08-19,27.7,59314,1989,1
1989-08-20,28.6,59314,1989,1
1989-08-21,28.1,59314,1989,1
1989-08-22,28.0,59314,1989,1
1989-08-23,26.8,59314,1989,1
1989-08-24,27.4,59314,1989,1
1989-08-25,27.6,59314,1989,1
1989-08-26,28.0,59314,1989,1
1989-08-27,28.6,59314,1989,1
1989-08-28,25.8,59314,1989,1
1989-08-29,27.1,59314,1989,1
1989-08-30,28.8,59314,1989,1
1989-08-31,29.2,59314,1989,1
1989-09-01,28.6,59314,1989,1
1989-09-02,29.0,59314,1989,1
1989-09-03,28.4,59314,1989,1
1989-09-04,27.8,59314,1989,1
1989-09-05,27.1,59314,1989,1
1989-09-06,28.1,59314,1989,1
1989-09-07,29.1,59314,1989,1
1989-09-08,28.2,59314,1989,1
1989-09-09,28.8,59314,1989,1
1989-09-10,30.1,59314,1989,1
1989-09-11,30.4,59314,1989,1
1989-09-12,27.6,59314,1989,1
1989-09-13,25.6,59314,1989,1
1989-09-14,21.4,59314,1989,1
1989-09-15,25.0,59314,1989,1
1989-09-16,25.9,59314,1989,1
1989-09-17,27.8,59314,1989,1
1989-09-18,27.8,59314,1989,1
1989-09-19,27.8,59314,1989,1
1989-09-20,26.6,59314,1989,1
1989-09-21,25.2,59314,1989,1
1989-09-22,25.7,59314,1989,1
1989-09-23,26.0,59314,1989,1
1989-09-24,27.1,59314,1989,1
1989-09-25,27.3,59314,1989,1
1989-09-26,27.3,59314,1989,1
1989-09-27,27.5,59314,1989,1
1989-09-28,27.3,59314,1989,1
1989-09-29,26.8,59314,1989,1
1989-09-30,26.0,59314,1989,1
1989-10-01,25.7,59314,1989,1
1989-10-02,25.4,59314,1989,1
1989-10-03,26.6,59314,1989,1
1989-10-04,24.9,59314,1989,1
1989-10-05,25.1,59314,1989,1
1989-10-06,25.1,59314,1989,1
1989-10-07,24.9,59314,1989,1
1989-10-08,23.3,59314,1989,1
1989-10-09,23.4,59314,1989,1
1989-10-10,23.8,59314,1989,1
1989-10-11,24.6,59314,1989,1
1989-10-12,24.9,59314,1989,1
1989-10-13,24.7,59314,1989,1
1989-10-14,24.5,59314,1989,1
1989-10-15,24.2,59314,1989,1
1989-10-16,23.6,59314,1989,1
1989-10-17,20.2,59314,1989,1
1989-10-18,20.7,59314,1989,1
1989-10-19,21.0,59314,1989,1
1989-10-20,20.8,59314,1989,1
1989-10-21,22.7,59314,1989,1
1989-10-22,22.2,59314,1989,1
1989-10-23,22.3,59314,1989,1
1989-10-24,21.8,59314,1989,1
1989-10-25,22.3,59314,1989,1
1989-10-26,23.1,59314,1989,1
1989-10-27,23.4,59314,1989,1
1989-10-28,23.6,59314,1989,1
1989-10-29,23.5,59314,1989,1
1989-10-30,22.9,59314,1989,1
1989-10-31,24.2,59314,1989,1
1989-11-01,22.1,59314,1989,1
1989-11-02,20.9,59314,1989,1
1989-11-03,20.9,59314,1989,1
1989-11-04,22.0,59314,1989,1
1989-11-05,22.4,59314,1989,1
1989-11-06,22.5,59314,1989,1
1989-11-07,23.5,59314,1989,1
1989-11-08,23.5,59314,1989,1
1989-11-09,21.1,59314,1989,1
1989-11-10,20.7,59314,1989,1
1989-11-11,20.7,59314,1989,1
1989-11-12,20.6,59314,1989,1
1989-11-13,21.7,59314,1989,1
1989-11-14,19.7,59314,1989,1
1989-11-15,18.1,59314,1989,1
1989-11-16,18.5,59314,1989,1
1989-11-17,18.8,59314,1989,1
1989-11-18,18.1,59314,1989,1
1989-11-19,16.5,59314,1989,1
1989-11-20,16.5,59314,1989,1
1989-11-21,18.6,59314,1989,1
1989-11-22,20.0,59314,1989,1
1989-11-23,17.9,59314,1989,1
1989-11-24,17.8,59314,1989,1
1989-11-25,19.8,59314,1989,1
1989-11-26,20.3,59314,1989,1
1989-11-27,20.4,59314,1989,1
1989-11-28,15.9,59314,1989,1
1989-11-29,12.3,59314,1989,1
1989-11-30,12.9,59314,1989,1
1989-12-01,12.9,59314,1989,1
1989-12-02,13.2,59314,1989,1
1989-12-03,13.2,59314,1989,1
1989-12-04,14.2,59314,1989,1
1989-12-05,13.8,59314,1989,1
1989-12-06,13.6,59314,1989,1
1989-12-07,14.6,59314,1989,1
1989-12-08,15.8,59314,1989,1
1989-12-09,15.7,59314,1989,1
1989-12-10,15.1,59314,1989,1
1989-12-11,17.2,59314,1989,1
1989-12-12,18.1,59314,1989,1
1989-12-13,17.8,59314,1989,1
1989-12-14,16.3,59314,1989,1
1989-12-15,14.6,59314,1989,1
1989-12-16,13.7,59314,1989,1
1989-12-17,16.4,59314,1989,1
1989-12-18,17.0,59314,1989,1
1989-12-19,15.9,59314,1989,1
1989-12-20,17.6,59314,1989,1
1989-12-21,17.2,59314,1989,1
1989-12-22,16.6,59314,1989,1
1989-12-23,14.9,59314,1989,1
1989-12-24,13.0,59314,1989,1
1989-12-25,14.4,59314,1989,1
1989-12-26,15.1,59314,1989,1
1989-12-27,13.1,59314,1989,1
1989-12-28,15.0,59314,1989,1
1989-12-29,15.6,59314,1989,1
1989-12-30,12.8,59314,1989,1
1989-12-31,12.1,59314,1989,1
1990-01-01,14.9,59314,1989,1
1990-01-02,15.1,59314,1989,1
1990-01-03,14.5,59314,1989,1
1990-01-04,13.9,59314,1989,1
1990-01-05,14.7,59314,1989,1
1990-01-06,16.3,59314,1989,1
1990-01-07,15.2,59314,1989,1
1990-01-08,17.3,59314,1989,1
1990-01-09,17.1,59314,1989,1
1990-01-10,17.0,59314,1989,1
1990-01-11,16.5,59314,1989,1
1990-01-12,16.6,59314,1989,1
1990-01-13,16.1,59314,1989,1
1990-01-14,15.6,59314,1989,1
1990-01-15,15.7,59314,1989,1
1990-01-16,10.8,59314,1989,1
1990-01-17,13.3,59314,1989,1
1990-01-18,15.8,59314,1989,1
1990-01-19,14.4,59314,1989,1
1990-01-20,12.8,59314,1989,1
1990-08-16,29.3,59314,1990,1
1990-08-17,30.1,59314,1990,1
1990-08-18,31.9,59314,1990,1
1990-08-19,31.4,59314,1990,1
1990-08-20,26.5,59314,1990,1
1990-08-21,25.7,59314,1990,1
1990-08-22,24.6,59314,1990,1
1990-08-23,25.1,59314,1990,1
1990-08-24,26.8,59314,1990,1
1990-08-25,28.2,59314,1990,1
1990-08-26,30.1,59314,1990,1
1990-08-27,29.9,59314,1990,1
1990-08-28,29.4,59314,1990,1
1990-08-29,28.0,59314,1990,1
1990-08-30,28.9,59314,1990,1
1990-08-31,29.9,59314,1990,1
1990-09-01,30.4,59314,1990,1
1990-09-02,26.2,59314,1990,1
1990-09-03,25.7,59314,1990,1
1990-09-04,27.3,59314,1990,1
1990-09-05,28.1,59314,1990,1
1990-09-06,26.3,59314,1990,1
1990-09-07,28.5,59314,1990,1
1990-09-08,26.9,59314,1990,1
1990-09-09,25.3,59314,1990,1
1990-09-10,24.8,59314,1990,1
1990-09-11,25.1,59314,1990,1
1990-09-12,26.1,59314,1990,1
1990-09-13,26.6,59314,1990,1
1990-09-14,28.1,59314,1990,1
1990-09-15,28.4,59314,1990,1
1990-09-16,27.9,59314,1990,1
1990-09-17,27.0,59314,1990,1
1990-09-18,26.4,59314,1990,1
1990-09-19,26.1,59314,1990,1
1990-09-20,26.8,59314,1990,1
1990-09-21,26.9,59314,1990,1
1990-09-22,26.1,59314,1990,1
1990-09-23,25.8,59314,1990,1
1990-09-24,26.9,59314,1990,1
1990-09-25,25.2,59314,1990,1
1990-09-26,25.6,59314,1990,1
1990-09-27,26.0,59314,1990,1
1990-09-28,26.2,59314,1990,1
1990-09-29,26.3,59314,1990,1
1990-09-30,26.4,59314,1990,1
1990-10-01,26.4,59314,1990,1
1990-10-02,25.4,59314,1990,1
1990-10-03,25.3,59314,1990,1
1990-10-04,26.2,59314,1990,1
1990-10-05,25.5,59314,1990,1
1990-10-06,24.5,59314,1990,1
1990-10-07,23.7,59314,1990,1
1990-10-08,23.2,59314,1990,1
1990-10-09,23.2,59314,1990,1
1990-10-10,22.1,59314,1990,1
1990-10-11,22.1,59314,1990,1
1990-10-12,23.5,59314,1990,1
1990-10-13,23.5,59314,1990,1
1990-10-14,24.4,59314,1990,1
1990-10-15,23.7,59314,1990,1
1990-10-16,23.2,59314,1990,1
1990-10-17,22.3,59314,1990,1
1990-10-18,23.2,59314,1990,1
1990-10-19,23.1,59314,1990,1
1990-10-20,23.0,59314,1990,1
1990-10-21,23.1,59314,1990,1
1990-10-22,23.2,59314,1990,1
1990-10-23,24.2,59314,1990,1
1990-10-24,23.8,59314,1990,1
1990-10-25,21.6,59314,1990,1
1990-10-26,20.0,59314,1990,1
1990-10-27,20.4,59314,1990,1
1990-10-28,20.7,59314,1990,1
1990-10-29,22.3,59314,1990,1
1990-10-30,21.9,59314,1990,1
1990-10-31,22.2,59314,1990,1
1990-11-01,22.6,59314,1990,1
1990-11-02,23.3,59314,1990,1
1990-11-03,24.3,59314,1990,1
1990-11-04,22.2,59314,1990,1
1990-11-05,22.3,59314,1990,1
1990-11-06,22.1,59314,1990,1
1990-11-07,23.7,59314,1990,1
1990-11-08,24.6,59314,1990,1
1990-11-09,21.7,59314,1990,1
1990-11-10,17.4,59314,1990,1
1990-11-11,19.0,59314,1990,1
1990-11-12,20.0,59314,1990,1
1990-11-13,20.6,59314,1990,1
1990-11-14,20.9,59314,1990,1
1990-11-15,21.7,59314,1990,1
1990-11-16,22.4,59314,1990,1
1990-11-17,23.5,59314,1990,1
1990-11-18,23.5,59314,1990,1
1990-11-19,22.6,59314,1990,1
1990-11-20,22.7,59314,1990,1
1990-11-21,19.8,59314,1990,1
1990-11-22,18.0,59314,1990,1
1990-11-23,18.7,59314,1990,1
1990-11-24,19.6,59314,1990,1
1990-11-25,20.0,59314,1990,1
